,iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
2,652,28.864767096364666,0.001704722944317949,0.0017789057368888805,0.001664945995231426,0.987566243349652,0.6715899550580423,0.7941446106654712,0.4406506543186624,0.9076190547400352,0.7166500396128805,0.5312260673535001,1.0,0.5025741845330856,0.6692072398724772,0.8610638174655522,0.5755785773839991,0.5040350811807447,0.702807217365603,0.000519486948096448,4.1513099639567404e-05
3,653,29.33839449411043,0.002387520124209397,0.0016594154359235167,0.0020269260386026056,0.854071765106219,0.5322732422728178,0.5583740432121658,0.8217466580046758,1.0,0.8008872976931096,0.7288230488310656,1.0,0.7116076241708247,0.7122156061176642,0.5753533319623205,1.0,0.33031205638651934,0.008584675331643421,7.239235359829399e-05,3.6405530278005305e-05
4,654,28.875113886516882,0.001771242166332898,0.002022504460498453,0.001478591358340331,0.7673063439468627,0.6701891673363725,0.7447490025665932,0.9970432133860666,0.8846011349289798,0.5719968869049175,0.4972315148416884,1.0,0.8620480911182536,0.8689566448407434,0.7169066754660256,1.0,0.06135857785652238,0.32583586969809936,0.00022023235415868925,2.304759379234689e-05
5,655,29.019140161504758,0.0018024882246786555,0.0015254574222043904,0.0015076697328423874,0.503665864402807,0.6523078335117778,0.6703645550593396,0.978456605205101,0.9636221492945644,0.768574184154955,0.6808021402170077,0.8015195730479379,0.9043017716964202,0.6411915491393658,0.8653196256435058,0.6093130311961044,0.7810319405047943,0.3215368362144935,0.0007367410452208679,7.198597818469654e-05
6,656,29.12456628161161,0.001838380353357372,0.0018077286398411887,0.0017899993099470546,0.7541557378251158,0.7793367594428742,0.6857182247744437,0.6471159735795668,1.0,0.7433894192587027,0.6346368541512677,0.941008187687694,0.890566373798237,0.8145182551731771,0.6290278962663252,0.5174183548450431,0.39713270909692494,0.7909390538713832,0.00020114384741093397,7.042699684106646e-05
7,657,29.53320138875466,0.0020688674463510415,0.0014697692455523106,0.0025046481912268104,0.7968188356507587,0.5465310528118096,0.5682274008476657,0.6966012119236482,1.0,0.8266345310457642,0.6776317107408304,1.0,0.5936256237189403,0.502303152323157,0.3716686367155381,0.7063172791091996,0.670681729552782,0.3143742854480539,0.0004688697055929003,3.219982489988116e-05
8,658,28.728732174741978,0.0015471260853756053,0.0022140458261253326,0.0017291012959015915,0.6828884139992245,0.5940949069756929,0.8617219907646915,0.5413121483347221,0.612766494513315,0.4377591739559177,0.4512138054926357,1.0,0.6367968130411334,0.6892037556192865,0.4945414943842046,0.8825064107328846,0.3870957155297052,0.5661534096937526,0.00017802662401722458,4.617833104886282e-05
9,659,29.17393482785017,0.002062737282626903,0.0019002899657614702,0.001836189998473681,0.5680066796904184,0.617388649353542,0.5416393675360309,0.689881106011848,0.6668200446591375,0.6519968913672235,0.5329880895029688,1.0,0.7464651990538212,0.6487057089036072,0.6404567485680251,0.5140150815348057,0.2495922390490299,0.3874696940966343,0.000263329213448793,3.738977499873064e-05
0,660,28.782237965424727,0.002615229754399817,0.0014699011854151787,0.0017398312719246187,0.7125949438050828,0.42614914046749053,0.4775183676215864,0.7634176875048275,0.6148501992567585,0.8702463533070078,0.7515218187995186,1.0,0.7954893850434862,0.7481900439402825,0.6377487320311745,0.7211486190901326,0.8167564583398557,0.5359390901294695,0.0014293460603702068,3.355148230238525e-05
1,661,29.17747389150263,0.0021826986707594864,0.0016000775979230775,0.0015227855594321935,0.7555982205699395,0.5263705196516494,0.5970755309526057,0.8647566089971035,0.9944312647417904,0.7662457628311282,0.6760701377660464,1.0,0.5254892957769727,0.8910306505579992,0.7078272807881811,0.785646059437307,0.10272424690772093,0.0397458740107316,0.00020487912783917483,3.957264633897006e-05
2,662,28.90476104112473,0.002195789339010268,0.0024206326031390173,0.0023329421763874647,0.6548782414361477,0.6235610470900591,0.6173300776730866,0.8252273717036563,0.861353328324934,0.523518443026986,0.44382804974851864,1.0,0.7687163398315282,0.6055616254937282,0.4291296873841009,0.9868786474114564,0.2690919778914023,0.9328826998689284,0.00034028398211294325,0.00010151649111933558
3,663,29.263272623242173,0.0019560324871996104,0.0014792933116352658,0.0020205875736891694,0.9048759823706258,0.5474397025328785,0.5495874870837524,0.8814873423499074,0.9486093066741194,0.7829711566176467,0.6698260238486119,1.0,0.7816037082365843,0.603998059068671,0.4556968847781997,0.694273114103162,0.8349741310796805,0.14044551787050374,0.0004219898787041765,3.0303122616148762e-05
4,664,28.600487567761785,0.0014126513223434722,0.003237177114343459,0.0017828087930669698,0.9996380062267034,0.7191182933665041,0.7968201740811974,1.0,0.4558252928165871,0.30957493101360123,0.24046336815458386,1.0,0.9574166616056669,0.5978795636910109,0.4517192371653122,1.0,0.674129731128193,0.017363928124478012,0.00025577024079137534,2.4486501075171585e-05
5,665,29.044932201676673,0.002246752296865329,0.001689642156840976,0.0019775830172526487,0.6803963938191419,0.6322067763819732,0.6766776690175096,0.7422165029410785,1.0,0.8791489351582934,0.7526718346480574,1.0,0.7307018873380658,0.8243751342769158,0.5911815680775576,0.9132100722103,0.0952384232744729,0.7490279138837546,0.00031877493929621803,7.532227797540925e-05
6,666,28.453016305128727,0.0020850973415346696,0.0016213056316059515,0.0019222785164231813,0.8537937313544275,0.5666098239572223,0.6791718785184132,0.8353955136114869,1.0,0.7656550728391478,0.724337893447211,1.0,0.9444738769206898,0.6634258539362493,0.5226741304139276,1.0,0.018912120972455537,0.16154840040107532,0.0004157162349216481,5.98443161362039e-05
7,667,29.216235537777592,0.0016214325167857593,0.0019088711189036989,0.001743010993381533,0.97730813243402,0.930439163910157,0.7363443211001865,0.8338144313937399,0.7888973793900304,0.7491725847604712,0.601847548037039,1.0,0.5090609886462805,0.8562047017681768,0.7149802915770578,0.648463649935227,0.12206282561784497,0.021394112484103445,0.0006130554084243789,2.611628872256633e-05
8,668,29.274074765417808,0.0016926703971719694,0.0020214615517533674,0.0024173739990752674,1.0,0.7286120964582509,0.7010847775827793,0.9534081043883732,0.999999999966983,0.6149475692007471,0.4637094099431605,1.0,0.7053799186048544,0.5653817859709585,0.32198460072277235,1.0,0.4649776633303177,0.9868101354278708,0.00022916585692239755,2.4681193558473424e-05
9,669,28.38526147827454,0.002045860053797865,0.002213766677271189,0.001947699896736932,0.9294546965565534,0.6654321094034841,0.6325499895203903,0.9501620544339964,0.9913606514446645,0.5820359263641526,0.4554004470402602,1.0,0.6334114262812937,0.7730657693179454,0.558858907578048,0.8886103957487058,0.8393361813356275,0.71339884313517,0.0004682275772587285,3.024291238878929e-05
0,670,28.640251983664413,0.001892980017612955,0.0021988570105677674,0.0018507938800258472,0.9575008512810927,0.6211169753976292,0.6162206793643047,0.855656489926761,0.9596689021080732,0.5030582415449396,0.4481890440444162,1.0,0.451109825554064,0.7283705612117088,0.5728964965665783,0.5544181339998097,0.7575010454597602,0.01962854077898668,0.00036544467144755677,2.741834134739607e-05
1,671,29.66572459581287,0.0014038395630466829,0.002546216251014144,0.0015805457315227756,0.5761947428194147,0.979740509790558,0.9016179416118923,0.7203523093417215,0.8611295070951221,0.44849718101356534,0.4106174310106996,0.8280438590508261,0.9380657011941168,0.8830892129389434,0.5794631960617578,0.6866795434158331,0.09540252620086034,0.005811313789988892,0.0002944492806818966,4.708706919070993e-05
2,672,28.880143317158836,0.001996059919779747,0.0019411761463187798,0.0029065453596915924,0.9060061748293852,0.6754946648015062,0.6176693835745033,0.8650423418267792,0.7731403530863946,0.672840250737669,0.5856421633370795,1.0,0.5201612444333809,0.5216099507868487,0.3260648872670546,0.8205675216021504,0.435361852928844,0.397639512450191,7.899141433814759e-05,1e-08
3,673,29.04792901057181,0.001489265380239857,0.0026353932346552256,0.0021585689614272985,0.8451272149476494,0.9460145806042328,0.999873432652162,1.0,0.8319472975711186,0.5310355019635185,0.4385273493144075,1.0,0.7745073208152462,0.6561000391448949,0.6257218851593237,0.6494450385553068,0.024264289356506152,0.05712868231435619,0.00021348509722834974,3.623912996891799e-05
4,674,29.14097427832129,0.0015595418881909626,0.001587455807804783,0.0016424336383524252,0.95279893975718,0.859518385511567,0.7993567518822254,0.6187909480227834,0.9999866763516532,0.7928282457030522,0.7074076733307042,1.0,0.7569484545258649,0.8455256570827203,0.6385474786467344,0.6781141377572155,0.051141292628225136,0.697101342428854,0.0004173468764630539,5.791681681760474e-05
5,675,29.24853571802073,0.0018273365502904366,0.0026189969786804546,0.0027270070472321106,0.704782503590545,0.7256995411004094,0.787547975261624,1.0,0.9040527292347076,0.4857364831053098,0.4386363090506312,1.0,0.9577968528000692,0.4775263579572343,0.4243952389275572,0.7177723549992332,0.07989026450575491,0.477489329878445,0.0002425631119924443,1e-08
6,676,28.951898090067395,0.0020568645757320647,0.0015970208782958295,0.0012845157341076494,0.633884175785903,0.5405673662321931,0.6484525858666728,0.5685162751728706,0.7904686168227246,0.7321976438702269,0.7043906166777123,1.0,0.6839598345286282,0.996936130817694,0.8698998110899876,0.8166790392015674,1.0,0.4905890482387301,0.0003705463170446399,1e-08
7,677,28.527653105810767,0.001599262607713592,0.0020755722100446734,0.0014479652372152985,0.5434436371405426,0.7597374688655298,0.7713542595571443,0.5044193684146058,0.5675413653781803,0.5522310860678943,0.4975082653430074,1.0,0.6782837513589222,0.8212131414109968,0.7842247193162355,0.575088011707495,0.523828385767905,0.660000346372463,0.00017991851057364006,3.908086826182045e-05
8,678,28.90665006216903,0.0020560482893199335,0.0015294385794279994,0.0022185307751553807,0.83324255888008,0.5875863394750017,0.6316396049664825,0.809579065850203,0.512058900466507,0.8896632548570585,0.7516391373909685,1.0,0.8037453650831485,0.5557787667042481,0.5081601540547008,1.0,0.7204560503253647,0.15760254899041293,0.00036186568734059016,4.446698596410892e-05
9,679,28.83592022575481,0.0018448713182486198,0.0019369703260645466,0.0017114893729585081,0.9952327307099144,0.7606542360282162,0.7766039020923976,0.923291953654705,0.7650123274729386,0.7549106688383339,0.6429736767903812,1.0,0.8096387270719534,0.8566629316462635,0.805446378696338,0.6336106782868574,0.34833860178365483,0.8013699448176707,0.0002664764008424858,7.036122279646674e-05
0,680,28.89117017626221,0.0022397289827570947,0.0019465833301766653,0.0017192259328921988,0.6311109285311276,0.5502008934428833,0.5288701636705296,0.811904579728765,0.999999969023545,0.6158900312514799,0.5325811839856124,1.0,0.4898771826444046,0.7831267446674206,0.6510146568922771,0.6239731827141621,0.5063281617726098,0.20858917200935928,0.0002862766615113199,2.378239915407088e-05
1,681,28.791129211141282,0.0019047415031994144,0.002521667977363085,0.0014889939857820613,0.6883599077569142,0.6388589887202154,0.6579058030571008,0.5926243698679035,0.6333894896314196,0.4661250629131201,0.40471789856285373,1.0,0.3764169536637284,0.9422375367552052,0.6858190112505327,0.4179443956742397,0.05678846595964565,0.969212469248651,0.00016910408187309486,6.520014699695764e-05
2,682,28.546900724806072,0.0016193117387358624,0.001472755574156992,0.0015229119713853212,1.0,0.8532805844330291,0.7092901172736602,0.7320322640120627,0.9999607197839016,0.7795713939445174,0.8765040923117949,1.0,0.5222938899096717,0.951646301665802,0.7266429742826466,0.5925892501007496,0.942135779017234,0.10796868925929808,0.00023965946252108017,8.09906055707632e-05
3,683,28.83255850348469,0.0023069725565683648,0.0020906483469014248,0.00162523112572871,0.9191737816186812,0.576550800180321,0.5852443850604159,0.777414324122032,0.998961427650488,0.6580899339584122,0.5286733919132913,1.0,0.5197856461085377,0.924887747610126,0.6924955315465527,0.9984704214057852,0.5553944321341061,0.2692520616296055,0.00019055202942735996,1.9060159097028517e-05
4,684,28.99714604577796,0.001617034216414459,0.0013744148349564833,0.0012637587626145306,0.4995147542445203,0.8242095799201401,0.7629746213644133,0.44613779110475626,0.5565694041264357,0.9658786456322364,0.7784435405502422,0.7173356792022046,0.8528779561759378,0.9713568459639748,0.9588937393136464,0.6747099998860684,0.430895319253178,0.8486921629002675,0.0006150282421926723,8.136702516270411e-05
5,685,28.52536453954868,0.002561431160391925,0.0016540071402432743,0.0025522594109901875,0.7300201912484331,0.545755761562392,0.5375488939899296,0.8207359459563006,0.6528568593381348,0.8661032240586338,0.8533076088331853,0.8923184436559422,0.8951718289072399,0.5704467754954986,0.4843819605137137,0.637312728040156,0.647915659694081,0.7402235241177538,0.0010910596000838768,3.138734410923494e-05
6,686,28.32798350945117,0.001573415011760504,0.0015303064887901565,0.0014771551705259345,0.7082737517558708,0.7787031870603746,0.7698640202703702,0.9917078595173014,1.0,0.791363554172999,0.6853390500936665,1.0,0.8824334070051496,0.9054209767218306,0.6903891983997089,0.6937034829596783,0.4822088264183476,0.8521689648956075,0.0004892006267810388,8.127315901729214e-05
7,687,29.205318828393068,0.0015596788986800836,0.0016743288803356404,0.0016004167811322634,0.9655922866499635,0.7210258571868131,0.7917520535079438,0.909999790474534,0.8242040648940344,0.7173777127165935,0.5965220365717112,1.0,0.9999949789670196,0.7619988328954643,0.5876551032899979,0.9604622779555712,0.13905143509809995,0.4381728137992348,0.0004205902380778892,2.3149605562766684e-05
8,688,28.873798947322275,0.00211098724046832,0.0012649111106599607,0.0015561897285514825,0.7267758349959694,0.535607000114933,0.4765370011211156,0.8726495430023818,0.5609515134303295,0.9194785994468228,0.7980120512998663,0.963493047326826,0.7436739716551198,0.6710508065230971,0.7225821948751046,0.6029663695925283,0.4773300292324232,0.9950628571008832,0.00039822779522319385,4.508928499064036e-05
9,689,28.28770474987305,0.001976208618889419,0.002377356691027177,0.0027468171308485108,0.5742557570654545,0.5857538086694201,0.6721531475431548,0.7953743004482835,0.8465365663353213,0.4871401369401896,0.4045112122403231,1.0,0.7419372754098864,0.44536419668366933,0.31045130503320323,0.7254158025850402,0.17391148848868665,0.14782027955216676,0.00041936628626304534,2.50829432603128e-05
0,690,29.046965589995654,0.0013279664347534135,0.001978587359167727,0.0014379794300979356,0.8855675120147086,0.8577154111556958,0.984477986631162,0.473826016443669,0.7922594777153654,0.5400478515436229,0.5539884752348534,1.0,0.6854341931795165,0.840481276913064,0.7784423389291008,0.9464855619059198,0.921177140161158,0.24623976140309345,0.0003715236315731119,7.669711946578506e-05
1,691,28.65010345987157,0.002360060465006641,0.002588558296007071,0.002003303365389897,0.7154177789089424,0.6011938403024464,0.5486414698847434,0.7108568796306269,0.9030202370698784,0.5188299116922962,0.4249543519262169,1.0,0.8270299048107592,0.6344392377057946,0.7003162829101789,0.5204201713148857,0.048818807653288394,0.012371840249923605,0.00014924692502982229,2.9326949535002367e-05
2,692,28.311292162197443,0.0017949265506156942,0.0017899276083808704,0.00153877855784873,0.66362631925105,0.6644193250003534,0.6262455547766685,0.7264393569690211,0.8904471764454005,0.6211950673067902,0.5305434275314304,1.0,0.6377605487619484,0.860669032417719,0.5694674840965168,1.0,0.6315014573835508,0.3558157970750065,0.00045046377708979357,4.354471310136221e-05
3,693,28.52621733752644,0.002095714425732198,0.0016992078294709168,0.0015620883289902965,0.5848327515406078,0.6261958214068729,0.6381927528022354,0.8444892222049398,0.9164122447799092,0.7668965885140515,0.7124041359755976,0.6923385524556245,0.7521803574940608,0.9629655580180404,0.5777910953530782,0.9996818286277442,0.5656007247729333,0.748920623706813,0.0008303943685744053,5.383092951399826e-05
4,694,28.65195983478173,0.0021000812455200246,0.0021726912596061747,0.0020524067084568,0.7079441692509328,0.5359045776101866,0.767227288394213,0.6287036517678252,0.9064079726736464,0.6348076448910034,0.5179219195518834,1.0,0.7554945018767981,0.6198571542264601,0.6592523918813705,0.8855228692945459,0.8445198435389442,0.7527514510072538,0.0003603807115855063,5.5148200627686e-05
